Edge,CO2_Emissions,CO_Emissions,HC_Emissions,NOx_Emissions,Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Step_Count
49000030#11,2900.0734708953264,45.28200151762642,0.27122854876736036,1.0930242390133813,8.992681182651005,42.80703298396245,1,12,384.95,1600
49000299,6936.750111787186,94.86366271397128,0.5975178241033133,2.8974451190911137,12.929435477306857,4.98552315862028,1,8,64.46,1600
49000300#3,5555.279485947285,52.49285231227696,0.3792526579658137,1.9131388868185197,27.006871998246773,14.935828185736797,1,12,403.37,1600
49000300#6,9726.355129466583,126.93877565824405,0.8187061872625301,3.9538075591812323,23.783446097335165,5.6623417585851525,1,14,134.67,1600
49000300#8,7418.020022093745,86.23133261742004,0.5780767683620258,2.8151170634472735,25.97288527808803,9.12875090546944,1,10,237.1,1600
49000301#1,7505.793682592583,107.11144323345576,0.6674198594852263,3.167892076205649,12.852348270055101,1.16554575749415,1,8,14.98,1600
49012630#3,2857.7087500767934,2.6079104158742914,0.07632160413328444,0.9400408195933162,14.237882427416787,32.66005337314531,1,12,465.01,1600
49208716,4469.356360174169,79.08801329297208,0.46418601256306735,1.8373130542601654,8.84621297933558,3.378846978907462,1,12,29.89,1600
571710226#1,15117.756980425456,188.9484596640193,1.2236370973197723,6.2678883976489566,15.230525933688693,12.905004124988704,2,11,196.55,1600
571710226#2,21597.50764084574,300.5464468800636,1.904112867753038,8.89815845869512,23.888726502791947,18.550591214990373,5,11,443.15,1600
571710227#1,3908.806965659775,24.61481458013902,0.20264144587407032,1.4375869113241302,13.325938730106056,21.06043001428136,4,12,280.65,1600
621208171#0,7338.1817661813675,85.39618360609273,0.5724945471367667,2.773049010521864,26.169590116029802,7.096786735159444,1,10,185.72,1600
621208171#11,8398.02429305837,124.83563450050647,0.7821107574298253,3.2030289391188638,29.358458848370685,5.986349655058738,1,12,175.75,1600
621208171#3,11192.85776216349,185.16909473392224,1.126818450630071,4.51322337281843,29.756077729337544,5.341765855225122,1,12,158.95,1600
621208171#4,6626.809668905609,97.75065859490029,0.6164049082018177,2.33991822883436,30.62822382566338,22.57786817597224,1,12,691.52,1600
621208171#7,14911.323814027926,231.87307417513568,1.4222233166336236,6.498989338381066,19.54610236554452,15.989377020296468,1,14,312.53,1600
63664894#0,3402.6856237929974,74.07549453037367,0.41507293767353365,1.3744428281811167,7.295776802270065,6.87109835712109,1,12,50.13,1600
63664901#0,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,95140.0,1,12,95.14,1600
66974322#6,3426.6806169916686,25.428234885093826,0.19402663078185153,1.2512617949990097,12.878460085945555,86.61128679641394,2,12,1115.42,1600
863271915#6,5265.549131304303,119.39994701010896,0.6678918895102064,2.268980855282058,6.70625457135906,4.715001445820753,1,12,31.62,1600
-104732120#4,16615.012386014874,288.43487185023616,1.7127417930247373,7.2047129190900545,10.668754498876837,21.65013732618148,2,12,230.98,1620
-104732122#0,6718.8285298519995,114.58405396736032,0.6816694548110863,2.8703371932782176,9.947314038105757,40.84720744147478,1,13,406.32,1620
-110603499#2,7706.35924665857,148.33425943610789,0.8599887514086252,3.371250019771072,18.190226269218012,28.93092104580091,2,12,526.26,1620
-111771216#10,4411.890286716101,22.575579799224766,0.2067607420444722,1.610734374605369,17.132313368685956,7.091278182084656,3,12,121.49,1620
-111771216#6,11048.206475276325,77.4782282423859,0.6187765795373102,4.143309280523653,19.454011539086192,19.465394026274318,2,12,378.68,1620
-111771216#9,13334.556198412261,118.12904871800413,0.8491195134996268,5.1170815524799345,13.565503831601669,20.57129639003254,3,12,279.06,1620
-111771273#3,9271.320261638464,121.42407988189417,0.7835849017819196,3.7076402170527225,25.1704754809968,15.575391108363538,1,12,392.04,1620
-111771273#4,4122.181238170129,11.627822307273416,0.15435930117178795,1.3086700208311606,23.81468534769007,15.992233130090083,1,12,380.85,1620
-111771273#5,21082.4417765467,434.91930597110183,2.497515716055231,9.248323308937813,12.337967856688465,6.899029158505717,2,12,85.12,1620
-111771273#7,8591.911111415387,114.58499925508168,0.7290913686464126,3.61749097125913,15.385379175774162,3.5761224583034372,1,12,55.02,1620
-113080996#1,5789.007205535484,47.38428725318095,0.3591423209002996,2.0819228181874494,24.397800221199628,9.817278518080387,1,12,239.52,1620
-113080996#2,8186.785121614331,123.27113872089444,0.7578824089977353,3.496841376836282,12.549434571023488,21.048757097783476,1,12,264.15,1620
-15801604#2,3771.4756426953286,1.4549538767376349,0.09706539505791194,1.2081847128219563,21.001566917962887,2.976444578834471,1,12,62.51,1620
-18651172#1,5003.978635091356,27.369268833112002,0.24503097627018483,1.8131567072505417,20.14470912080443,17.2715325852323,2,14,347.93,1620
-18651172#2,6658.160813751955,60.87819235437624,0.43954720866733565,2.565672247301994,21.396314393136,11.199592396944494,3,14,239.63,1620
-18651172#3,19261.44592438915,92.60221119737204,0.8875996486547946,6.792964565089638,19.494334134161377,55.42379609194483,9,12,1080.45,1620
-193740483#0,6224.403906345764,52.72604995645423,0.3926521363664127,2.3304030375944875,22.51771450837356,29.870260578615984,1,11,672.61,1620
-193740483#2,2446.097793664923,114.82723572058535,0.5784098787785278,1.043103802894235,2.80366662820236,23.979313133639636,1,12,67.23,1620
-193740490#0,12656.476169715303,184.37633061367586,1.1510390238664605,5.3948115169592015,21.254498691461563,20.257829001300802,1,12,430.57,1620
-193740491#1,3285.8436544926785,7.988338233922339,0.11163931373846439,1.1266640409292699,13.867806099022115,32.42185510739906,2,11,449.62,1620
-193740491#2,5923.185649957717,75.10094353121558,0.47546195449403195,2.1817016933344666,10.231927689924737,10.964698285590135,2,13,112.19,1620
-24327852#1,3334.227818939792,24.62530822797834,0.18805063505685854,1.2114478470365206,12.416065726338438,8.360941564588037,2,12,103.81,1620
-244599300#1,10815.252114657458,165.0610017468509,1.0139227078652029,4.68892368384364,14.480758935527225,3.0647564949871313,1,12,44.38,1620
-244599303#12,5919.14885198292,70.76592336270123,0.46258350582558955,2.405469335288639,13.400960563945556,4.699663109929876,1,12,62.98,1620
-244599303#3,5982.72057045371,105.71258257670922,0.6160876110078665,2.300654712224449,8.241721863368333,18.12970668958405,3,11,149.42,1620
-244599303#5,5453.09409672266,58.57288650628326,0.3955680590099316,2.1752779050771496,13.81296909209401,7.550874783300365,1,12,104.3,1620
-244599306#0,12608.764829337404,64.4142691267497,0.5601096683829636,4.528062041672949,15.776280935815166,17.04457476980812,4,14,268.9,1620
-26704742#2,11572.972161024758,147.10181866645138,0.943650595838495,4.726105253919205,12.596141362913666,11.20819431382938,2,9,141.18,1620
-279472120#2,3427.8688786285993,34.230070835962145,0.2340088613390639,1.2807019196740925,11.38511522960895,57.86063528692335,1,12,658.75,1620
-31671458#0,13187.738068684506,361.6958300482953,1.9561135095753026,5.692723286339487,5.243077525005634,78.99177496894917,3,12,414.16,1620
-31671458#2,9977.849764076373,66.53473746653506,0.49660164557040276,3.6556175924486443,19.0940718554288,16.071480317214327,3,12,306.87,1620
-31671458#3,19205.93501088733,322.6018197110558,1.9454920847719182,8.421976827656957,23.999775144055697,7.442569729418524,1,10,178.62,1620
-36499548#0,8994.184753544187,109.12164316446747,0.7176990952897285,3.6551319580542034,21.488673283417413,47.83496805236588,2,10,1027.91,1620
-36499548#7,31711.147266697633,503.2685519571895,3.063675125874895,13.676629933342076,15.183858103613764,7.266269168686542,3,12,110.33,1620
-36937984#1,12821.452004495888,204.2762683363448,1.2347107104821633,5.414358938365263,10.64282324732749,7.705662124999911,2,12,82.01,1620
-36938458#1,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,462000.0,1,12,462.0,1620
-36943638#12,10739.802995599615,146.30849492054773,0.9314034848059751,4.450398865118951,22.981004304004404,2.27753318817663,1,12,52.34,1620
-36943638#8,5312.5534967723515,35.64561382258868,0.2931101013509265,1.8756227216920125,23.4306880578788,18.710931532058886,2,14,438.41,1620
-36943639#0,3932.607304266734,5.272174195888226,0.11780714844382158,1.3066215084617916,20.048153333534888,5.558616703793482,1,12,111.44,1620
-36943848#3,15060.169112990645,174.44258136345755,1.148156701837792,5.99913378895196,12.23719882495293,10.719773526316354,4,12,131.18,1620
-36943848#4,5115.344831514765,45.63145650298253,0.32852560661712654,1.989836908534285,14.864630246284095,2.323636674960981,1,12,34.54,1620
-36943849#1,7937.8227079331045,89.83099842767881,0.6051592166110348,3.1128949835832183,22.543321260917708,6.183206031919257,3,12,139.39,1620
-36943849#10,13372.936176643943,211.52807173852304,1.283109333608163,5.608715122698353,12.030359553658307,7.352232458680196,2,11,88.45,1620
-36943849#2,9023.827635506635,112.49935374623179,0.735503000794094,3.6220555413691407,23.794510325399816,1.8134434964160144,1,12,43.15,1620
-36943849#7,7668.015693637806,119.5078793358806,0.7414126754216103,2.830364785160692,30.66862749916761,3.080672586426123,1,12,94.48,1620
-36943853,4635.379606511712,116.61943755224286,0.6397824868188796,1.9933532554739677,5.885176612809301,95.76602999021374,1,14,563.6,1620
-37629243#1,11255.128784223709,100.35962732811554,0.7248630499069271,4.399142224044458,13.504916865453445,36.682195450402475,4,12,495.39,1620
-37948285#10,8608.9927355906,229.79378544872287,1.2502552720193507,3.611176040161552,4.865118293052151,37.89835907244271,3,10,184.38,1620
-49000030#10,2281.77870655691,18.5242832560521,0.13396426753749166,0.763437917290029,10.462024915123045,21.06284412317406,1,12,220.36,1620
-49000030#12,2456.1082076160897,3.4975568933159056,0.07008245148945756,0.786375841013418,12.862655248870489,26.356144469453113,4,12,339.01,1620
-49000300#6,6340.900684071615,63.969983748541175,0.4499131023035067,2.3073349637123557,25.95164851715108,5.167301796314603,1,14,134.1,1620
-49000300#8,12449.842600466789,107.32779848788368,0.7948981260382674,4.633110404715676,22.964075322427203,10.316984101189517,3,10,236.92,1620
-49000302#1,3644.1349702425787,22.531878052757843,0.18644500801147607,1.3265108191736503,13.054353001147165,65.06948294759262,2,12,849.44,1620
-49012630#1,2195.623227631042,13.003704434144826,0.10669588120444057,0.7118485523140016,11.248832227777449,30.92676581493796,2,11,347.89,1620
-49012630#3,7465.273350252725,64.28333480035968,0.4643887941486563,2.7940702841094494,12.433616091827005,37.7404285715764,3,12,469.25,1620
-51750550#0,2991.0309265617702,23.730040219077907,0.1753529724827876,1.0698427244700948,11.571446514611404,23.100828376336914,1,13,267.31,1620
-557725258#5,8693.840302416353,75.47228596643498,0.5385327060162737,3.108778222293146,10.954725614852235,38.68741353278675,4,10,423.81,1620
-571710225#1,5054.863405109792,101.8497687099436,0.5825138395364557,2.139644530809594,7.845687519829236,15.606025563794686,1,11,122.44,1620
-571710226#2,5620.387519182584,68.39812869046713,0.4562143455550741,1.8900045750899293,29.466982590526786,15.025291396559137,1,11,442.75,1620
-621208171#11,9569.787102056855,125.09986074034884,0.8069584499568839,3.8669933072496407,25.303584743656074,6.961464226690766,3,12,176.15,1620
-621208171#3,4797.054827534462,35.930554756687975,0.2847711959977525,1.5597445752790182,26.808986836405143,5.940545272070245,1,12,159.26,1620
-621208171#9,7999.836096179899,92.05683650157864,0.6172123674251822,3.132592885793932,24.069856619124725,3.6605951333333713,1,12,88.11,1620
-66974322#6,3307.836606457431,18.348199644070416,0.15894756931175338,1.1784000442316498,13.714289490327271,81.45591507222456,2,12,1117.11,1620
104731235#4,8248.683759365083,140.65951348199746,0.838431202649413,3.576974193628029,10.542118242212904,6.207481124425658,1,12,65.44,1620
104731235#5,6383.028143118738,102.24660798294249,0.617142304773954,2.696626084750633,10.542383145587518,8.780747077926577,1,12,92.57,1620
104733983#2,2508.2145662800244,0.0,0.03596505294690368,0.7761664471227973,14.195952863994762,6.654009132390061,1,11,94.46,1620
110603499#1,6448.800033746089,77.24224407766516,0.5054040523915968,2.637539946381775,14.11775835772038,4.866211636384256,1,12,68.7,1620
110603499#2,11305.17092229807,156.62696103383746,0.9907178933275765,4.769549818928746,20.7257090914831,25.347263038439547,1,12,525.34,1620
111771216#3,4138.517934839933,13.33073528706633,0.15840332337026605,1.4541503356451926,17.933555150145953,5.751787592387141,1,11,103.15,1620
111771216#5,4658.595416880125,29.93298780146075,0.2461545190626994,1.7414042925603768,16.20569539240278,7.123421562898078,1,11,115.44,1620
111771216#6,4478.1923420193425,17.371829080473827,0.18602278899302757,1.580893547599041,19.337257527325196,19.61756983708502,1,12,379.35,1620
111771263#3,2499.5727181993666,14.69790140649075,0.12199776082441426,0.8413585994709345,11.43673355946391,3.043701229814407,1,12,34.81,1620
111771273#4,33273.409437874536,483.95652277909824,3.02978360881378,13.77368605560823,21.182810607734805,17.99666753668653,7,12,381.22,1620
112397165,2585.871382687091,7.413087832028727,0.0911090621924409,0.8520392207656257,12.625599689488094,12.09526705706853,1,10,152.71,1620
112397233#1,7367.5989160773115,56.94615159781459,0.4286997681176906,2.728112508103851,12.50778677819936,11.431278973287998,3,10,142.98,1620
113080990#0,7927.6851100895565,118.23115996560477,0.7284861887071874,3.3756088502456416,12.508575061801505,11.776721111092264,1,10,147.31,1620
113080996#2,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,264150.0,1,12,264.15,1620
15801485#1,5401.882486292173,38.027737190064194,0.3064029008055809,1.9119765861349622,23.83845617044887,17.005295858987953,1,12,405.38,1620
171669969,2918.859526407068,7.374131500802719,0.09940356426356015,0.9833814927135277,13.655414200291407,9.42776235943489,1,11,128.74,1620
18649875#4,3184.343861148219,0.0,0.04975777384037921,1.0126616209618793,18.63661437558483,15.04350491724987,4,12,280.36,1620
18651172#3,4839.469047302973,23.48119871744899,0.22377836520958816,1.7165147296361019,20.092067441168297,53.88295670269005,7,12,1082.62,1620
193740483#0,2944.04855904711,148.10948962228954,0.7431213119367658,1.3175818319275505,12.005860936419708,55.95600378495961,2,11,671.8,1620
193740488#1,2912.962117559115,0.0,0.03910740092718856,0.9176918465952416,16.20592837698502,46.452753738508996,1,12,752.81,1620
193740488#3,4801.1827337531,113.85670205258681,0.6311889571776701,2.058552146887202,8.026773944154286,108.10569800984055,2,11,867.74,1620
193740491#1,3578.3539790944988,40.939584793042556,0.2682759272722088,1.3627265345687347,10.952249369404637,41.01897106680116,1,11,449.25,1620
205143195,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,61420.0,1,10,61.42,1620
24327852#2,2309.1354776846983,2.4522720071775774,0.061625419185159944,0.7240419322663894,12.522828155943076,47.268076558176055,1,12,591.93,1620
244599303#13,2463.2074159201256,1.5868062972327992,0.0616113039320816,0.7821984178583251,11.667029986491489,31.78015316917009,2,11,370.78,1620
26368105,6897.883774800437,147.49465840946974,0.8362946254239298,3.0270069160979407,7.1703249947003656,24.76456787261988,1,13,177.57,1620
26704742#0,7646.409855784994,126.12483107810577,0.7572826103268403,3.2865565610722207,10.785704327620854,5.753912597165493,1,12,62.06,1620
26704742#1,9975.904456890306,104.10920987014097,0.7084404349565432,3.9356441536332243,13.237522868628895,8.701023684194022,3,11,115.18,1620
27230168#0,7676.284511354917,88.96113061362585,0.5962251606621948,2.952507913827016,25.28093849292912,14.916772180173403,1,12,377.11,1620
31671458#0,13475.551264728829,202.14354449102234,1.2512412250044602,5.818375884851658,19.677798724710954,21.03538133461014,1,12,413.93,1620
36499548#0,12160.572513640434,99.50842147527393,0.7494677309259832,4.577056866440515,20.927912057358387,49.18933131879469,3,10,1029.43,1620
36938457#2,3178.9751821540126,16.361446236742882,0.14667884346182153,1.1200879540541018,14.180032608414097,12.876557130881025,2,11,182.59,1620
36943638#8,10619.917953118353,168.56441308645338,1.0247275279136936,4.627496924571459,13.245366695618802,33.078736894836176,1,14,438.14,1620
36943848#1,6325.980045492517,127.67808759714967,0.7317150918372486,2.7386383498397233,7.876455214653188,2.548100567202135,1,12,20.07,1620
36943848#2,5509.193231266853,63.06402358243872,0.4172994799509077,2.2148533664224868,13.287794918500683,3.4580605948413243,1,12,45.95,1620
36943848#3,4672.902018116503,52.29822528013486,0.3473333978103562,1.843508441514177,12.523785961210493,10.467282050812807,2,12,131.09,1620
36943848#6,4967.976557061277,48.0304128313849,0.33552556014340423,1.9441016917174794,13.903987728061114,2.0497716595708093,1,12,28.5,1620
36943848#8,4703.377227006152,111.59334961498676,0.6184463654025508,2.0118657572637284,6.397461263358107,5.74446620106762,1,12,36.75,1620
36943849#0,2322.9973475166075,44.79472293563988,0.2547944474237037,0.8486564357674842,7.918799541748875,39.56660328982175,1,12,313.32,1620
37629243#1,8736.110690177306,121.73736338006391,0.7649922821230221,3.705530676840651,14.574290902114589,34.25827049517434,1,12,499.29,1620
37629243#2,3121.2431561890903,23.057534466752447,0.17557009074166308,1.120438036774335,11.99987024738979,19.066872831376536,1,12,228.8,1620
37629243#4,6068.66154696141,95.73179741521038,0.5796627969022496,2.548164057282363,10.547184203601045,4.157507743633474,1,12,43.85,1620
37948285#9,6044.3881411411085,112.07338160772237,0.6535416400268884,2.5819235315843367,8.792046989547089,1.956313475172411,1,12,17.2,1620
37948370#2,5936.216919085334,77.5269029743762,0.49363024290487556,2.4369318162177365,12.467614917210597,11.822630148491793,1,12,147.4,1620
391074592#0,4704.006720446854,21.126918010862678,0.2091960481995393,1.6699192853189544,20.077827257393206,2.226834578603945,1,10,44.71,1620
391074592#7,5160.314559172239,31.170468623064632,0.26591318853785406,1.8987427750474986,19.506746814104975,12.356237680068498,1,12,241.03,1620
4020922#1,7264.070242611747,141.74312507744753,0.8190100614216063,3.1687236211833785,8.358304671901632,3.0963216843484522,1,11,25.88,1620
4021002#0,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,150260.0,1,11,150.26,1620
4021002#3,11412.108514354564,170.44480042932705,1.0462093553332288,4.716777766840078,12.578054695398679,15.635963172583919,3,12,196.67,1620
49000030#10,5234.5167676147,118.49161401715847,0.6629791469938714,2.253748570829466,6.728590925845873,32.63090332280802,1,12,219.56,1620
49000030#11,2792.0473906635066,43.678083908341684,0.26124514150493544,1.0436275462445852,8.931802123771204,43.09880522044812,1,12,384.95,1620
49000300#4,5895.913999169869,60.94027108981847,0.4265043007175905,2.0675432103173605,27.293052506620025,6.103018339908951,1,12,166.57,1620
49000300#7,9462.181975844998,152.87919589338725,0.9243447604873172,4.110103413369889,12.095434991172386,17.121335458471773,1,14,207.09,1620
49000302#1,4088.647046151001,29.71706003946928,0.23028601998119871,1.5283126328472414,12.073262849203937,70.37120044611801,2,12,849.61,1620
49012331,5281.489648976057,24.53786848470952,0.22902809492157578,1.7814538576030963,12.117825931726244,57.01022641291452,2,11,690.84,1620
49012630#3,3955.5346340310216,21.918381307930318,0.1917085342930611,1.4433356237996067,14.833234853238844,31.349196894732966,1,12,465.01,1620
529265354#4,3796.2072861637726,90.28891015778417,0.4988329804867375,1.5781310121465009,6.6121164419571095,2.1732829610826765,1,12,14.37,1620
529265354#6,10339.776549480499,169.72746551618025,1.0228986363743497,4.520106612312785,12.25807459980378,5.8100478521431125,1,10,71.22,1620
571710225#1,9776.727773951432,145.9074545847356,0.8932068133167317,3.991035190131515,10.016421532696222,12.22891824192508,3,11,122.49,1620
571710226#1,8669.323812645933,114.17070763970507,0.7369438605286562,3.3941174329480743,26.486040375310353,7.420890295977166,1,11,196.55,1620
571710226#2,10144.344825355707,67.90460396197432,0.560951074196496,3.47436164321508,24.480828554606035,18.10191999880747,4,11,443.15,1620
571710226#4,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,69830.0,1,14,69.83,1620
571710227#1,3646.413594985316,7.488562921166483,0.11895735961524131,1.2539257580742447,16.61065144733649,16.89578526704936,1,12,280.65,1620
621208171#0,14310.91958537903,218.53581309350093,1.3472894232962862,6.189437687382209,20.658617184016002,8.989953119596766,1,10,185.72,1620
621208171#11,7816.790169453094,132.33214656747586,0.7897757306801384,3.374802134546201,10.478633648594027,16.77222488101598,1,12,175.75,1620
621208171#13,5467.49178215803,46.24190129336897,0.3475426627273774,1.8937959066192245,26.01453376302658,6.015483553367118,1,12,156.49,1620
621208171#4,7555.6982929013375,89.47976845329922,0.5963966227114967,2.877810295655906,28.150209870732994,24.565358595033228,3,12,691.52,1620
621208171#8,9984.860602486138,176.131583081772,1.058308883398281,3.9009965003003906,31.731443102883112,12.54780624723063,1,12,398.16,1620
63664867,3688.8041707817274,29.92842105640861,0.2210531120003055,1.3717978834780853,12.652603745862757,44.36715250673662,1,6,561.36,1620
63664912#1,8551.390817843932,102.92280694600852,0.66089072769503,3.3446967248445416,11.735147911790182,18.874921872732532,2,14,221.5,1620
66974322#6,2447.049147432577,0.45993508218851764,0.05610108179006219,0.7715964413874703,13.221117631521548,84.3665438193089,1,12,1115.42,1620
-104731235#5,6234.200485484881,59.35288164890046,0.41961549206255805,2.4655705859137744,16.999812836737288,5.497707586405253,1,12,93.46,1640
-104732120#2,3271.075847371002,18.211790735309943,0.15739505862831207,1.163376576379654,13.1425062511554,8.701536663902766,2,12,114.36,1640
-104732120#4,6308.8384547901405,101.83644339952625,0.6134287916231597,2.6648244535231154,10.417107041686112,22.173142608181703,1,12,230.98,1640
-104734419,11594.151778986678,183.40120907131512,1.1166903992216428,5.066410858309929,14.031453635978103,12.547523910748911,2,12,176.06,1640
-110603499#6,12569.18055980754,183.21414299728443,1.144442351745354,5.327260166425573,22.3892839968903,17.423960500665554,1,11,390.11,1640
-111771216#7,11359.47188737095,126.95183061307895,0.8470400219249877,4.566287267039228,13.776087257153682,2.3105254348233917,2,12,31.83,1640
-111771216#9,9710.05875668558,70.53938998917005,0.5504691312054988,3.6822195713345023,14.64750068674377,19.051714416545746,4,12,279.06,1640
-111771273#1,7624.450472413245,87.79052703333747,0.5895765575868518,2.9287264553824484,24.72263471696926,4.21961498821953,2,12,104.32,1640
-111771273#3,8659.557523607295,104.98581146088036,0.6922295908516471,3.450311929975967,23.788224281524133,16.480423059761133,1,12,392.04,1640
-113080990#2,7068.623816336677,71.63186574819352,0.5005514531400622,2.706179467978392,23.50039077637069,19.90520091565227,1,12,467.78,1640
-113080996#1,13350.587453179853,123.33954763079188,0.8856817712270135,5.197922395719991,21.587479482553977,11.095320331100684,3,12,239.52,1640
-113080996#2,29647.559589895674,498.8556463054275,3.003402238899426,12.912782030208906,19.80780646054395,13.33565130122672,2,12,264.15,1640
-132316678#0,3149.798186613531,14.86377607849287,0.13915952817792823,1.1029568063222444,13.230858863251736,6.4009450085832,1,8,84.69,1640
-178551219,3881.7028797450293,136.93035188458003,0.7145067576052904,1.707146139310112,3.2963878464186562,14.21859386204256,1,12,46.87,1640
-18651172#1,4194.125457638425,10.199592485792202,0.14775637820840792,1.3958267089800402,20.788747377623864,16.73645812707779,5,14,347.93,1640
-18651172#3,27898.980582583743,287.851195869263,1.987250550233055,11.05203536708281,19.056194956932945,56.69809751851407,11,12,1080.45,1640
-193740483#0,13855.578654839084,133.4038171755314,0.9462657298280989,5.363587911597536,21.678424715768188,31.026700916638337,2,11,672.61,1640
-193740483#2,8131.15346609472,92.37992968324924,0.6208691189417687,3.2229339216162467,22.830122333492042,2.944793681695382,1,12,67.23,1640
-193740491#1,8299.377516287172,68.57793621436602,0.5050062356583612,3.1406459033280774,13.408870992253863,33.53153298735888,2,11,449.62,1640
-193740491#2,3232.1014139601853,3.3575045305549938,0.0894485404457447,1.083825230349717,15.570646561176144,7.205224237748392,1,13,112.19,1640
-24327852#0,4342.191413611575,123.30601910244205,0.6632534408331842,1.880768275290591,4.918531489827359,11.048013032423901,1,12,54.34,1640
-244599303#13,3819.1016372602408,149.91019807102035,0.7725130770802248,1.7029421099611013,2.3644422234967353,156.96302337687993,1,11,371.13,1640
-244599303#2,5133.707705182791,199.51881301753383,1.0254341599594328,2.106523243286995,5.821259960991042,8.40539682609706,3,11,48.93,1640
-244599303#3,2586.1906574184254,6.995275858678095,0.08922387102863348,0.8506873504368695,12.685369760147898,11.778923502049963,1,11,149.42,1640
-244599303#9,4353.626534211398,50.31238168949659,0.3302834970443831,1.708104083860933,11.756988425720213,7.7222156484719315,1,14,90.79,1640
-24802964#3,6444.979531053521,58.902206502068026,0.42368016175555,2.5229715641225225,18.748536159176076,1.5339864273043005,1,12,28.76,1640
-26704742#1,17132.183097651952,162.66899021275796,1.1391232463799317,6.58450368624381,12.575599742486707,9.158211326565823,5,11,115.17,1640
-26704742#2,2738.8854787255805,27.492012233188955,0.18616208149191657,0.9778587035903491,11.84435235552942,11.919604868398862,2,9,141.18,1640
-279472120#1,2709.0477601832995,5.872552737712387,0.08725955245719422,0.8952948802552022,13.218322466253687,28.45444276005768,1,12,376.12,1640
-31671458#0,55664.0544579081,939.5594986804508,5.662664611136297,24.26811761862873,25.12508410513837,16.48392492008811,3,12,414.16,1640
-36499548#4,5731.636176705356,42.148862224091424,0.33187960603429867,2.108384428542146,22.191717417756088,11.201927066766702,2,12,248.59,1640
-36499548#5,3567.7652077548755,0.0,0.07303850024983546,1.1066631865837744,21.23246292413359,13.183585955157033,1,11,279.92,1640
-36499548#7,6566.781580895828,133.3250029780995,0.7634240423999452,2.853884918036806,7.814472429450211,14.118675444320724,1,12,110.33,1640
-36937984#0,4777.223690503474,132.92723608013006,0.7178949241234133,2.0873546057667887,2.4353245214573573,6.151130934712391,2,12,14.98,1640
-36943638#0,10949.638998497128,149.31977676202322,0.9492450168330095,4.5810634116167135,21.612634498713852,7.475719816092521,1,11,161.57,1640
-36943638#6,6305.935913938356,55.83832033566327,0.40963603967746093,2.347365875410642,23.453472471521923,5.299854857353412,1,12,124.3,1640
-36943638#8,6868.2853316338205,66.82810212840833,0.47337363640596186,2.6202690686701353,23.124149025658646,18.958967939254265,1,14,438.41,1640
-36943639#0,3808.5660820474827,3.086405822607219,0.10455217392992365,1.2562442448676832,19.703155773115007,5.655946757121013,1,12,111.44,1640
-36943848#4,4733.047528223409,48.46392829970941,0.3314850751027689,1.853800700990767,13.080633722801874,2.6405448491223042,1,12,34.54,1640
-36943849#10,6252.671357022123,116.21325978899341,0.6775685921518539,2.6798328068546096,8.80641381019794,10.043816008007001,1,11,88.45,1640
-36943849#4,21317.03863971953,361.65465415352287,2.1895438565154266,8.494288651128068,30.42377181832022,12.789341253397664,2,12,389.1,1640
-36943849#8,13862.756504958714,229.94700356005296,1.3951568170746673,5.806939026506992,28.197570273025065,2.856983747889333,1,12,80.56,1640
-37629243#2,4563.522662000669,29.705930440050597,0.2426052052058351,1.706373814479818,15.803446405413226,14.531007611184124,1,12,229.64,1640
-37948285#11,2662.394583823741,22.921734260057036,0.163459047887355,0.933017261993115,10.854155218630453,8.135133340311809,1,12,88.3,1640
-37948285#12,2908.8172865834804,10.532528494889055,0.11342883294103273,0.9916142352185308,13.13623176637424,1.8399492662629244,1,11,24.17,1640
-37948370#0,2760.3991778771283,7.717230879680446,0.0969133427157437,0.9224772241777608,13.10042799154539,3.5212590023601424,1,14,46.13,1640
-37948400#1,7182.994289876589,95.00542670033472,0.6044345764575406,2.9948494106036447,13.680952065837868,2.617507891824258,1,12,35.81,1640
-37948403#0,5682.855831333162,69.84264776161223,0.4523961592387892,2.3086549058292336,12.814618862896026,2.0866793063525355,1,12,26.74,1640
-37948418#0,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,43659.99999999999,1,14,43.66,1640
-391074592#3,3472.5382520904373,0.0,0.06297562659247191,1.0876977387835347,20.12582860968884,7.534596609204875,1,11,151.64,1640
-391074592#9,17945.916199244555,293.63771490018,1.7806704537306952,7.8713481191566705,22.087501053104017,6.468364151132529,1,11,142.87,1640
-41476373#0,3668.470836656976,25.93769674738597,0.2024661051746185,1.3491903934969955,13.171354724152886,50.98032921159415,1,11,671.48,1640
-49000030#11,7789.131249093589,57.379918365454515,0.44137698467555253,2.8964770977506396,13.104197500627834,29.384477758485513,4,12,385.06,1640
